0.103,5.99998e+07,93.3972,90.5768,0.567837
0.104,5.99998e+07,93.4302,90.5825,0.573357
0.105,5.99998e+07,93.4631,90.5882,0.578878
0.106,5.99998e+07,93.4961,90.5939,0.584401
0.107,5.99998e+07,93.529,90.5996,0.589925
0.108,5.99998e+07,93.562,90.6053,0.59545
0.109,5.99998e+07,93.595,90.611,0.600976
0.11,5.99998e+07,93.6279,90.6167,0.606504
0.111,5.99998e+07,93.6609,90.6224,0.612032
0.112,5.99998e+07,93.6939,90.6281,0.617562
0.113,5.99998e+07,93.7269,90.6338,0.623092
0.114,5.99998e+07,93.7599,90.6395,0.628624
0.115,5.99998e+07,93.7929,90.6453,0.634158
0.116,5.99998e+07,93.8259,90.651,0.639692
0.117,5.99998e+07,93.8589,90.6567,0.645227
0.118,5.99998e+07,93.8919,90.6624,0.650764
0.119,5.99998e+07,93.9249,90.6682,0.656302
0.12,5.99998e+07,93.958,90.6739,0.661841
0.121,5.99998e+07,93.991,90.6797,0.667381
0.122,5.99998e+07,94.024,90.6854,0.672922
0.123,5.99998e+07,94.0571,90.6911,0.678465
0.124,5.99998e+07,94.0901,90.6969,0.684008
0.125,5.99998e+07,94.1232,90.7026,0.689553
0.126,5.99998e+07,94.1563,90.7084,0.695099
0.127,5.99998e+07,94.1893,90.7142,0.700646
0.128,5.99998e+07,94.2224,90.7199,0.706194
0.129,5.99998e+07,94.2555,90.7257,0.711744
0.13,5.99998e+07,94.2885,90.7314,0.717294
0.131,5.99998e+07,94.3216,90.7372,0.722846
0.132,5.99998e+07,94.3547,90.743,0.728399
0.133,5.99998e+07,94.3878,90.7488,0.733953
0.134,5.99998e+07,94.4209,90.7545,0.739508
0.135,5.99998e+07,94.454,90.7603,0.745065
0.136,5.99998e+07,94.4871,90.7661,0.750622
0.137,5.99998e+07,94.5203,90.7719,0.756181
0.138,5.99998e+07,94.5534,90.7777,0.761741
0.139,5.99998e+07,94.5865,90.7834,0.767302
0.14,5.99998e+07,94.6197,90.7892,0.772865
0.141,5.99998e+07,94.6528,90.795,0.778428
0.142,5.99998e+07,94.6859,90.8008,0.783993
0.143,5.99998e+07,94.7191,90.8066,0.789558
0.144,5.99998e+07,94.7522,90.8124,0.795125
0.145,5.99998e+07,94.7854,90.8182,0.800693
0.146,5.99998e+07,94.8186,90.8241,0.806263
0.147,5.99998e+07,94.8517,90.8299,0.811833
0.148,5.99998e+07,94.8849,90.8357,0.817405
0.149,5.99998e+07,94.9181,90.8415,0.822977
0.15,5.99998e+07,94.9513,90.8473,0.828551
0.151,5.99998e+07,94.9845,90.8531,0.834127
0.152,5.99998e+07,95.0177,90.859,0.839703
0.153,5.99998e+07,95.0509,90.8648,0.84528
0.154,5.99998e+07,95.0841,90.8706,0.850859
0.155,5.99998e+07,95.1173,90.8765,0.856439
0.156,5.99998e+07,95.1505,90.8823,0.86202
0.157,5.99998e+07,95.1838,90.8881,0.867602
0.158,5.99998e+07,95.217,90.894,0.873185
0.159,5.99998e+07,95.2502,90.8998,0.87877
0.16,5.99998e+07,95.2835,90.9057,0.884355
0.161,5.99998e+07,95.3167,90.9115,0.889942
0.162,5.99998e+07,95.35,90.9174,0.89553
0.163,5.99998e+07,95.3832,90.9233,0.90112
0.164,5.99998e+07,95.4165,90.9291,0.90671
0.165,5.99998e+07,95.4498,90.935,0.912301
0.166,5.99998e+07,95.483,90.9408,0.917894
0.167,5.99998e+07,95.5163,90.9467,0.923488
0.168,5.99998e+07,95.5496,90.9526,0.929083
0.169,5.99998e+07,95.5829,90.9585,0.934679
0.17,5.99998e+07,95.6162,90.9643,0.940277
0.171,5.99998e+07,95.6495,90.9702,0.945875
0.172,5.99998e+07,95.6828,90.9761,0.951475
0.173,5.99998e+07,95.7161,90.982,0.957076
0.174,5.99998e+07,95.7494,90.9879,0.962678
0.175,5.99998e+07,95.7828,90.9938,0.968281
0.176,5.99998e+07,95.8161,90.9997,0.973886
0.177,5.99998e+07,95.8494,91.0056,0.979492
0.178,5.99998e+07,95.8828,91.0115,0.985098
0.179,5.99998e+07,95.9161,91.0174,0.990706
0.18,5.99998e+07,95.9495,91.0233,0.996316
